learning_rate,finetune_learning_rate,dropout_rate1,dropout_rate2,width_shift,height_shift,shear,zoom,finetune_width_shift,finetune_height_shift,finetune_shear,finetune_zoom,num_conv_layers,num_dense_layers,num_maxpools,neurons_first_conv,neurons_remaining_conv,neurons_dense,rotation,finetune_rotation,horizontal_flip,finetune_horizontal_flip,epochs,finetune_epochs,num_fixed_layers,reinitialize_weights,neurons_bottleneck
0.001089359909927633,0.0059947570096651704,0.27818181818181814,0.6597288278093899,0.5613911925745151,0.5582341152747627,0.4136363636363636,0.19429593196359943,0.2705468960901883,0.12024282263999869,0.2873422089464889,0.15637151146428102,3.0,2.0,2.0,3.0,5.0,8.0,79.0,357.0,0.0,1.0,4.0,926.0,6.0,1.0,44.0
0.003275454545454545,0.00865,0.27818181818181814,0.6704283138144528,0.5613911925745151,0.3096516151931924,0.3736105909703106,0.12545454545454543,0.34855841179003033,0.32952753108147287,0.15557336261630428,0.15637151146428102,2.0,2.0,2.0,3.0,5.0,8.0,37.0,337.0,1.0,0.0,4.0,458.0,6.0,1.0,14.0
0.003275454545454545,0.00865,0.1199814732955867,0.6635422416047383,0.5613911925745151,0.5347644693131463,0.5987305381668988,0.12545454545454543,0.3677656362256826,0.26545454545454544,0.43909090909090903,0.15637151146428102,2.0,2.0,2.0,4.0,7.0,7.0,79.0,357.0,1.0,0.0,5.0,819.0,4.0,0.0,14.0
0.003275454545454545,0.00865,0.055042134801055714,0.5663636363636363,0.5715513841161306,0.4078360100034415,0.4835198670402838,0.06556407510400178,0.3858652116676488,0.26545454545454544,0.43909090909090903,0.15637151146428102,2.0,1.0,2.0,3.0,4.0,8.0,79.0,353.0,1.0,0.0,4.0,675.0,5.0,1.0,14.0
0.003275454545454545,0.00865,0.008301629497088472,0.5663636363636363,0.24279049204131536,0.5375653704264304,0.4835198670402838,0.06556407510400178,0.3858652116676488,0.3289500852246724,0.2823946857972873,0.06484638635941475,2.0,1.0,2.0,3.0,4.0,6.0,62.0,353.0,1.0,0.0,4.0,950.0,5.0,1.0,14.0
0.003275454545454545,0.00865,0.12249279673552163,0.5663636363636363,0.5715513841161306,0.4078360100034415,0.4835198670402838,0.06556407510400178,0.3522329342347049,0.26545454545454544,0.43909090909090903,0.3123692773086118,2.0,1.0,2.0,4.0,4.0,8.0,79.0,356.0,1.0,0.0,4.0,160.0,5.0,0.0,14.0
0.003275454545454545,0.00865,0.055042134801055714,0.5614325394897743,0.5715513841161306,0.4078360100034415,0.5986313021253258,0.06556407510400178,0.3858652116676488,0.26545454545454544,0.1789428105582181,0.1559344179868202,2.0,2.0,2.0,3.0,5.0,8.0,5.0,311.0,1.0,0.0,4.0,580.0,5.0,1.0,14.0
0.003275454545454545,0.005228914290188793,0.018902554082827948,0.5663636363636363,0.5715513841161306,0.4078360100034415,0.4835198670402838,0.06556407510400178,0.3322685733611371,0.26545454545454544,0.43909090909090903,0.1135186797109998,2.0,3.0,2.0,3.0,4.0,8.0,79.0,353.0,0.0,0.0,3.0,675.0,5.0,1.0,14.0
0.01796004342132438,0.003680746647383562,0.19020027561518968,0.5663636363636363,0.5715513841161306,0.4078360100034415,0.4725765954382525,0.06556407510400178,0.19854570289815807,0.2438246175567414,0.20022357290912643,0.061775509347624824,2.0,1.0,2.0,3.0,4.0,5.0,79.0,353.0,1.0,0.0,4.0,675.0,5.0,1.0,14.0
0.003275454545454545,0.00865,0.1391731545098861,0.4331968966431722,0.5715513841161306,0.4078360100034415,0.4835198670402838,0.06556407510400178,0.3858652116676488,0.252443541507836,0.43909090909090903,0.18066329148273008,2.0,1.0,2.0,4.0,4.0,7.0,174.0,353.0,0.0,0.0,4.0,416.0,5.0,1.0,14.0
0.003275454545454545,0.00865,0.055042134801055714,0.5663636363636363,0.5715513841161306,0.4078360100034415,0.4835198670402838,0.06556407510400178,0.3858652116676488,0.26545454545454544,0.43909090909090903,0.15637151146428102,2.0,1.0,2.0,3.0,4.0,8.0,143.0,211.0,1.0,0.0,5.0,351.0,5.0,1.0,14.0
0.003275454545454545,0.00865,0.055042134801055714,0.5535074886362963,0.5715513841161306,0.4078360100034415,0.4470648693167231,0.06556407510400178,0.3858652116676488,0.21209442703044395,0.43909090909090903,0.15637151146428102,2.0,2.0,2.0,3.0,4.0,9.0,266.0,211.0,1.0,0.0,5.0,351.0,5.0,0.0,14.0
0.003275454545454545,0.00865,0.055042134801055714,0.5663636363636363,0.5715513841161306,0.4078360100034415,0.4835198670402838,0.04044982172829012,0.3858652116676488,0.26545454545454544,0.4201994680107014,0.15637151146428102,2.0,1.0,2.0,3.0,4.0,8.0,32.0,211.0,0.0,0.0,5.0,351.0,2.0,0.0,14.0
0.003275454545454545,0.00865,0.055042134801055714,0.5663636363636363,0.5715513841161306,0.4078360100034415,0.4835198670402838,0.17614470196316928,0.3858652116676488,0.26545454545454544,0.43909090909090903,0.08762736928069947,2.0,1.0,2.0,4.0,5.0,8.0,165.0,211.0,1.0,0.0,5.0,107.0,4.0,1.0,14.0
0.003275454545454545,0.00865,0.055042134801055714,0.5663636363636363,0.5715513841161306,0.4229185132636984,0.4835198670402838,0.11144976930298106,0.3858652116676488,0.26545454545454544,0.43909090909090903,0.15637151146428102,2.0,2.0,2.0,3.0,4.0,8.0,143.0,211.0,0.0,1.0,5.0,481.0,5.0,0.0,14.0
0.003275454545454545,0.00865,0.055042134801055714,0.5663636363636363,0.5715513841161306,0.4078360100034415,0.3324654586148187,0.06556407510400178,0.3858652116676488,0.26545454545454544,0.36425866093193643,0.15637151146428102,2.0,3.0,2.0,3.0,5.0,9.0,160.0,134.0,1.0,0.0,5.0,351.0,2.0,1.0,14.0
0.003275454545454545,0.00865,0.055042134801055714,0.6530631055051187,0.5600335807390162,0.4078360100034415,0.4965741047617906,0.06556407510400178,0.3858652116676488,0.26545454545454544,0.43909090909090903,0.15555581230153098,2.0,1.0,2.0,5.0,6.0,8.0,143.0,211.0,0.0,0.0,4.0,351.0,5.0,0.0,14.0
0.0013436166728464957,0.00865,0.055042134801055714,0.5082447033171466,0.5715513841161306,0.30536418419067385,0.4835198670402838,0.06556407510400178,0.3858652116676488,0.26545454545454544,0.43909090909090903,0.15637151146428102,2.0,1.0,2.0,3.0,5.0,8.0,5.0,211.0,1.0,0.0,5.0,163.0,3.0,1.0,14.0
0.006327580687948921,0.00865,0.055042134801055714,0.5663636363636363,0.5715513841161306,0.4078360100034415,0.4835198670402838,0.06556407510400178,0.3858652116676488,0.16740396713710876,0.43909090909090903,0.21986455932871585,2.0,1.0,2.0,3.0,4.0,8.0,143.0,211.0,1.0,0.0,7.0,626.0,5.0,1.0,14.0
